EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
108677,121.57,43.636,86.554,28.924,-999,-999,-999,3.085,20.086,103.79,0.629,-1.371,-999,41.696,0.225,-2.337,26.233,-1.361,1.3,19.529,-1.303,180.995,1,35.861,2.869,0.36,-999,-999,-999,35.861,0.001502705,s
108678,109.958,66.352,89.298,36.344,-999,-999,-999,2.63,0.85,122.861,2.909,-1.349,-999,22.103,-1.522,-0.978,64.303,-0.091,1.228,18.458,-2.459,81.814,1,36.455,-1.529,-2.164,-999,-999,-999,36.455,2.659054072,b
108679,85.9,23.915,60.206,140.919,0.077,55.505,1.164,1.556,4.535,255.68,4.305,1.293,0,20.491,1.087,2.959,88.209,1.372,1.429,49.854,1.792,275.113,2,115.277,1.041,-1.284,31.703,1.118,-2.159,146.98,0.07389913,b
108680,164.35,47.8,115.134,65.4,-999,-999,-999,3.011,38.828,146.665,0.421,0.647,-999,79.807,-0.562,-1.813,33.574,-1.539,1.036,17.225,-1.884,236.558,1,33.284,3.807,1.931,-999,-999,-999,33.284,0.001502705,s
108681,128.793,73.684,60.999,184.889,1.139,125.787,3.402,1.291,15.647,301.222,1.301,1.277,0.016,44.267,0.974,1.523,57.597,0.773,0.247,107.061,1.224,418.454,2,139.321,2.5,-2.036,60.038,1.361,-2.481,199.359,0.001502705,s
108682,-999,177.372,57.043,76.401,3.017,310.078,-0.035,1.118,17.32,282.011,4.08,-1.251,0.346,26.513,0.249,2.663,108.174,0.058,1.561,88.152,-0.717,451.5,2,106.502,0.012,-1.627,40.822,-3.005,2.243,147.324,5.218650368,b
108683,106.634,15.241,75.914,3.08,-999,-999,-999,3.043,3.08,66.019,0.742,-1.379,-999,37.892,2.305,2.494,28.127,1.141,-0.318,13.606,-1.118,119.3,0,-999,-999,-999,-999,-999,-999,0,4.497203841,b
108684,127.398,36.495,102.945,13.64,-999,-999,-999,3.109,13.64,69.714,1.205,-1.414,-999,31.618,0.697,-2.393,38.096,-1.274,1.486,13.101,-0.426,131.375,0,-999,-999,-999,-999,-999,-999,0,5.626317368,b
108685,215.337,60.139,141.193,70.572,-999,-999,-999,2.784,5.988,207.757,1.173,1.414,-999,60.525,-2.376,3.097,70.995,-1.462,-0.556,36.332,-1.823,184.84,1,76.237,0.664,1.413,-999,-999,-999,76.237,2.015567026,b
108686,124.177,51.443,81.387,37.706,-999,-999,-999,2.74,3.381,122.655,0.952,1.391,-999,42.135,-2.203,-2.582,40.128,-1.906,0.142,22.254,-1.932,108.996,1,40.393,-1.915,1.521,-999,-999,-999,40.393,1.681611443,b
108687,150.099,63.885,118.385,17.04,-999,-999,-999,3.082,17.04,97.029,1.801,-1.386,-999,34.644,0.623,-3.12,62.385,-0.871,-0.424,18.03,2.098,173.73,0,-999,-999,-999,-999,-999,-999,0,5.56623638,b
108688,-999,73.437,35.44,1.08,-999,-999,-999,1.275,1.08,54.956,1.075,-1.414,-999,26.48,-2.237,-0.096,28.475,-1.264,0.729,49.292,-2.813,67.757,0,-999,-999,-999,-999,-999,-999,0,4.648972216,b
108689,146.962,5.033,56.952,260.65,3.223,469.307,-2.523,1.244,2.103,381.569,0.809,1.073,0.989,51.185,0.938,1.904,41.395,0.104,0.982,183.548,1.039,385.362,2,254.154,-1.339,-2.096,34.835,1.884,-0.702,288.989,0.001502705,s
108690,87.758,83.739,56.897,32.461,-999,-999,-999,2.858,32.461,59.919,1.852,1.089,-999,21.007,0.887,-0.099,38.912,0.681,2.752,46.23,-0.069,159.43,0,-999,-999,-999,-999,-999,-999,0,2.12625326,b
108691,96.9,13.211,70.963,59.231,3.967,403.19,-0.641,1.821,21.261,210.994,1.338,0.004,0.99,38.165,1.188,-0.419,51.062,1.619,-2.188,7.603,-2.871,341.795,2,87.487,-0.169,2.153,34.279,3.798,0.009,121.766,0.001502705,s
108692,146.859,4.667,109.392,81.46,4.077,321.39,-3.395,3.106,1.787,183.091,3.239,1.172,0.786,23.18,-0.289,-0.912,75.089,-1.874,2.7,26.092,2.805,193.934,2,44.717,1.166,0.002,40.105,-2.911,-0.545,84.822,0.018636117,s
108693,97.02,52.462,59.254,42.181,-999,-999,-999,2.376,42.181,64.712,1.516,1.295,-999,25.716,0.761,0.012,38.996,0.477,-2.347,24.972,-0.351,158.654,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
108694,118.792,26.331,61.022,173.371,3.282,479.962,0.515,1.299,2.57,291.295,0.957,1.334,0.294,51.521,0.103,-1.121,49.304,0.024,-2.418,94.669,-2.03,333.162,2,104.186,-0.15,1.644,86.284,-3.432,0.775,190.47,0.001502705,s
108695,153.655,24.899,119.45,20.048,-999,-999,-999,2.859,20.048,113.633,0.734,-1.408,-999,65.525,2.291,-2.044,48.108,1.487,0.7,8.435,2.032,239.885,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108696,133.094,5.596,95.508,71.487,3.097,185.701,-2.237,2.401,4.118,181.769,1.582,1.147,0.922,38.962,-0.183,2.681,61.633,-0.843,-1.294,28.422,-1.428,260.475,2,41.03,-1.949,0.921,40.144,1.148,1.752,81.174,0.001502705,s
108697,60.681,17.698,46.983,27.032,-999,-999,-999,3.088,27.032,47.41,1.309,-1.414,-999,20.533,0.337,2.624,26.877,0.346,-0.464,22.556,-1.2,57.827,0,-999,-999,-999,-999,-999,-999,0,4.404203978,b
108698,65.862,92.838,50.902,25.528,-999,-999,-999,1.943,10.661,99.909,2.288,-0.866,-999,20.016,2.093,-2.314,45.8,1.664,2.073,47.204,-1.184,241.937,1,34.094,2.786,0.584,-999,-999,-999,34.094,2.224545126,b
108699,95.704,1.986,61.892,70.215,-999,-999,-999,2.018,66.354,199.615,0.805,1.065,-999,35.032,-0.386,-1.633,28.217,0.904,-0.081,30.806,-0.148,344.572,1,136.366,1.971,2.451,-999,-999,-999,136.366,0.995880719,b
108700,122.991,39.465,67.966,93.485,-999,-999,-999,2.242,10.645,176.794,1.058,1.401,-999,36.466,0.428,-0.326,38.588,0.193,1.904,60.912,1.065,227.209,1,101.74,-1.443,-2.222,-999,-999,-999,101.74,0.001502705,s
108701,118.384,51.432,84.317,81.392,-999,-999,-999,2.562,5.735,179.756,3.383,1.414,-999,21.84,-0.924,-2.548,73.892,0.017,-0.165,29.499,-1.332,226.021,1,84.024,1.567,2.371,-999,-999,-999,84.024,0.001502705,s
108702,-999,76.366,47.16,48.116,-999,-999,-999,1.88,2.677,96.31,1.246,-0.518,-999,22.641,1.549,-0.111,28.203,0.276,1.272,54.224,-1.434,154.583,1,45.466,-0.212,2.479,-999,-999,-999,45.466,2.268764925,b
108703,135.105,32.369,96,21.975,-999,-999,-999,2.455,21.975,100.65,0.581,-1.132,-999,63.679,-0.395,-0.86,36.971,0.299,1.494,37.434,2.395,174.905,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108704,105.867,0.718,65.087,31.887,4.405,441.008,-4.846,2.743,0.913,167.082,0.97,0.933,0.576,33.618,1.562,-2.509,32.615,1.712,0.23,27.65,0.253,179.633,2,65.51,-2.127,-3.019,35.339,2.279,0.388,100.849,0.309795156,b
108705,96.695,75.647,69.917,32.707,-999,-999,-999,2.655,2.249,94.863,1.481,-0.467,-999,25.414,1.119,1.321,37.627,2.341,-1.037,38.613,1.857,129.148,1,31.822,0.544,-1.968,-999,-999,-999,31.822,2.312867885,b
108706,137.949,57.4,89.806,3.274,-999,-999,-999,3.145,3.274,84.97,1.448,-1.034,-999,34.715,-1.124,0.267,50.255,-0.349,-2.781,16.39,0.364,57.734,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108707,55.766,76.369,40.947,48.648,-999,-999,-999,1.862,21.846,119.767,1.383,-0.366,-999,21.505,1.36,1.155,29.737,1.062,-0.683,51.599,2.009,226.127,1,68.524,-1.302,-1.932,-999,-999,-999,68.524,2.031195132,b
108708,-999,56.65,55.247,119.629,3.273,493.962,-1.594,1.835,82.811,303.14,0.701,-0.413,0.999,40.027,0.363,2.862,28.048,0.996,-1.698,132.581,-0.732,374.904,3,116.177,-0.595,2.028,77.79,2.678,0.203,235.065,0.744056247,b
108709,122.553,81.001,73.425,2.962,-999,-999,-999,2.917,2.962,72.148,2.259,-1.329,-999,22.14,0.457,1.418,50.008,1.427,-1.334,33.563,2.111,58.453,0,-999,-999,-999,-999,-999,-999,0,5.277809469,b
108710,137.243,32.7,96.292,41.202,-999,-999,-999,3.128,1.033,97.723,1.283,1.276,-999,24.964,1.354,-2.762,32.024,-1.004,-0.707,14.832,-2.404,131.622,1,40.735,1.062,1.353,-999,-999,-999,40.735,0.018636117,s
108711,143.282,28.405,99.771,28.242,-999,-999,-999,2.543,28.242,98.277,0.436,-1.064,-999,68.444,1.925,-1.917,29.833,0.72,0.322,31.917,1.279,169.334,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108712,86.514,88.726,75.843,102.971,2.997,442.434,-2.244,1.386,24.019,311.094,1.867,-0.2,0.797,38.359,1.896,-0.474,71.612,0.685,0.202,52.42,1.822,297.955,2,133.454,-1.527,-2.387,67.67,1.47,1.527,201.124,0.307169524,b
108713,172.42,59.38,135.856,40.737,-999,-999,-999,2.357,8.953,166.039,0.638,-1.299,-999,79.358,-2.153,2.996,50.656,-0.91,0.993,35.65,-0.554,294.686,1,36.025,-3.269,-1.241,-999,-999,-999,36.025,2.008371567,b
108714,116.221,62.634,84.875,30.318,4.388,928.998,-3.917,2.984,3.376,274.304,1.166,0.29,0.746,31.194,0.651,0.051,36.372,2.135,2.64,27.739,-0.166,305.892,2,118.819,-1.247,-2.667,87.92,3.142,0.429,206.738,0.001502705,s
108715,115.227,10.467,46.132,214.459,3.751,791.632,-2.293,1.669,0.942,317.45,1.964,1.113,0.087,22.164,-1.966,-1.241,43.535,-1.822,-2.903,169.916,-2.781,309.576,2,156.444,2.982,0.853,95.306,-0.769,-0.294,251.75,0.071357137,b
108716,86.089,12.642,58.274,150.702,3.143,303.938,-1.907,1.141,30.52,282.782,1.765,0.775,0.989,39.666,-1.111,1.257,70,-0.589,2.271,59.267,2.468,325.225,3,92.34,-2.322,-1.154,46.635,0.821,-1.325,173.116,0.064060777,b
108717,108.638,6.595,76.193,105.446,-999,-999,-999,2.296,50.993,249.48,3.238,1.128,-999,23.023,0.65,2.502,74.541,0.37,-1.502,43.736,-1.618,309.061,1,151.917,1.567,1.59,-999,-999,-999,151.917,0.071357137,b
108718,123.101,8.068,78.427,77.508,-999,-999,-999,2.346,47.062,110.423,1.394,0.754,-999,32.02,-0.669,2.025,44.625,0.433,-0.046,46.372,-0.224,185.36,1,33.778,-1.343,3.013,-999,-999,-999,33.778,0.07389913,b
108719,-999,69.224,30.375,4.167,-999,-999,-999,1.197,4.167,49.742,1.303,-1.413,-999,21.599,0.891,-0.957,28.143,-0.136,-1.572,43.513,1.865,114.058,0,-999,-999,-999,-999,-999,-999,0,2.188097942,b
108720,141.857,66.02,91.779,2.831,-999,-999,-999,3.096,2.831,84.323,1.622,-1.333,-999,32.162,0.903,-1,52.161,1.893,2.35,21.065,-0.61,58.138,0,-999,-999,-999,-999,-999,-999,0,5.018404215,b
108721,88.664,47.858,66.479,44.898,-999,-999,-999,2.224,6.121,115.634,1.97,1.099,-999,25.85,1.726,1.985,50.924,2.187,-2.123,15.086,2.076,102.305,1,38.86,0.861,0.169,-999,-999,-999,38.86,1.681611443,b
108722,85.592,53.467,62.092,18.523,-999,-999,-999,2.553,18.523,64.844,1.036,-1.287,-999,31.849,-1.061,1.808,32.995,-1.133,-1.924,22.132,0.925,176.273,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
108723,93.064,23.87,62.074,28.464,-999,-999,-999,3.001,29.937,92.177,1.123,1.412,-999,28.419,2.339,1.987,31.915,1.815,-0.968,21.842,-0.03,148.415,1,31.843,-0.872,2.075,-999,-999,-999,31.843,0.309795156,b
108724,101.349,4.909,65.44,37.699,-999,-999,-999,2.669,0.932,96.453,0.983,1.206,-999,29.166,-1.824,-0.512,28.681,-0.605,-2.886,21.408,-2.688,161.307,1,38.606,-1.829,0.967,-999,-999,-999,38.606,0.018636117,s
108725,102.131,59.068,71.955,54.053,-999,-999,-999,2.769,25.104,100.425,1.822,1.409,-999,24.711,0.601,-2.014,45.023,1.529,0.594,36.902,-1.026,228.339,1,30.691,2.425,2.808,-999,-999,-999,30.691,0.018636117,s
108726,128.499,23.564,80.454,124.123,3.893,397.242,-3.788,2.296,1.001,246.6,3.004,1.281,0.788,21.891,2.197,-2.83,65.751,0.935,1.535,62.308,1.905,218.533,3,90.583,-1.962,-1.089,36.724,1.931,-1.657,158.958,0.001502705,s
108727,138.27,123.856,76.733,21.959,-999,-999,-999,2.731,21.959,84.027,2.636,-1.268,-999,23.109,-1.521,2.454,60.918,-2.151,-0.204,63.732,-3.125,195.427,0,-999,-999,-999,-999,-999,-999,0,5.134729144,b
108728,161.522,14.821,110.555,80.19,3.277,228.063,-1.102,2.884,34.279,153.884,2.041,1.412,0.984,20.46,1.69,0.062,41.751,-1.05,-0.838,23.717,-0.363,274.321,2,60.397,0.38,1.763,31.277,-2.897,-2.483,91.674,1.467083053,b
108729,90.831,60.194,68.427,17.896,-999,-999,-999,2.933,17.896,64.346,1.668,-1.411,-999,24.119,0.556,2.787,40.227,-0.386,-0.719,30.176,1.367,200.795,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108730,106.53,14.512,58.491,121.841,0.193,48.504,1.585,1.419,37.403,278.736,0.526,0.657,0.023,58.857,-2.203,0.747,30.987,-1.45,-0.457,68.384,-0.774,383.734,3,91.56,-1.359,3.023,52.778,-1.166,-2.723,188.893,0.07389913,b
108731,115.291,15.629,82.5,4.956,-999,-999,-999,3.06,4.956,69.478,0.639,-1.352,-999,42.385,0.713,0.237,27.093,2.051,-2.514,16.129,3.003,127.753,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108732,90.486,13.586,65.177,114.663,-999,-999,-999,1.31,50.395,170.348,1.194,1.31,-999,48.077,1.548,-0.151,57.408,1.096,1.079,28.843,0.743,215.458,1,64.863,-0.629,-2.651,-999,-999,-999,64.863,0.07389913,b
108733,-999,80.314,65.495,3.784,-999,-999,-999,2.054,3.784,62.899,1.458,-1.405,-999,25.585,-0.407,-0.177,37.314,-1.961,1.166,47.042,-2.554,117.61,0,-999,-999,-999,-999,-999,-999,0,5.417636948,b
108734,71.424,16.479,37.58,129.758,0.964,70.329,0.986,1.159,27.365,214.593,0.747,0.859,0.061,35.78,1.408,-0.454,26.725,0.298,-0.118,68.729,-0.505,251.477,3,79.035,0.622,2.329,41.529,1.586,2.942,152.088,0.307169524,b
108735,152.935,88.525,91.509,39.865,6.015,769.426,-8.919,3.018,39.928,178.594,2.627,1.412,0.991,28.251,-0.017,2.715,74.212,0.076,-0.302,32.991,1.913,294.104,2,40.806,3.361,1.583,35.325,-2.654,-2.468,76.131,0.001502705,s
108736,-999,81.177,30.558,0.754,-999,-999,-999,1.162,0.754,57.038,1.663,-1.379,-999,21.421,-1.268,2.604,35.617,-1.525,1.471,48.391,-1.247,30.822,0,-999,-999,-999,-999,-999,-999,0,4.629869778,b
108737,53.144,6.506,37.624,53.824,-999,-999,-999,1.391,31.191,90.252,1.285,1.333,-999,25.706,-2.316,-2.166,33.027,-2.029,-0.806,8.042,-1.208,121.74,1,31.519,1.751,1.247,-999,-999,-999,31.519,0.07389913,b
108738,89.133,66.528,64.27,163.408,5.265,1101.354,-4.387,1.031,49.483,384.636,0.603,0.435,0.45,81.401,-1.354,-2.985,49.086,-0.757,2.457,56.672,-2.461,466.574,3,190.596,-1.038,0.052,33.062,4.227,1.033,254.149,0.309795156,b
108739,289.712,29.307,171.111,93.636,-999,-999,-999,3.085,1.447,188.433,0.739,0.242,-999,55.323,-0.596,0.057,40.878,1.927,-1.718,73.038,-2.261,168.793,1,92.232,0.266,1.596,-999,-999,-999,92.232,2.525289244,b
108740,-999,59.782,53.749,19.203,-999,-999,-999,1.624,19.203,72.83,0.83,-1.298,-999,39.788,0.826,1.837,33.042,1.308,-2.896,39.067,-0.931,65.064,0,-999,-999,-999,-999,-999,-999,0,4.167190162,b
108741,147.502,97.386,99.102,50.223,-999,-999,-999,2.75,50.223,98.165,0.903,-1.317,-999,51.583,1.127,2.384,46.583,1.649,-0.316,52.069,3.126,368.562,0,-999,-999,-999,-999,-999,-999,0,4.240240372,b
108742,94.079,27.953,70.985,50.369,-999,-999,-999,2.576,50.369,78.742,2.394,-1.247,-999,23.198,0.378,0.645,55.544,0.901,-3.116,20.702,-2.266,138.8,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
108743,181.715,68.22,145.029,85.27,-999,-999,-999,3.305,28.654,196.664,3.731,-1.414,-999,29.588,-0.639,0.856,110.402,0.803,-2.453,23.169,-0.973,150.717,1,56.674,1.756,0.929,-999,-999,-999,56.674,2.747266574,b
108744,107.879,78.547,78.056,1.752,-999,-999,-999,2.765,1.752,81.842,1.893,-1.334,-999,28.293,0.604,2.956,53.549,1.029,-0.595,29.598,2.217,93.44,0,-999,-999,-999,-999,-999,-999,0,4.786789868,b
108745,119.358,23.256,92.686,20.762,-999,-999,-999,2.899,20.762,76.875,1.141,-1.208,-999,35.908,-0.617,-0.045,40.966,0.748,2.512,3.324,-0.796,122.18,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108746,118.185,2.129,57.925,137.685,3.061,323.613,1.098,1.418,33.849,271.817,0.415,1.045,0.981,69.026,-2.161,1.204,28.614,-2.069,2.619,78.297,2.575,297.402,3,82.888,-3.385,-1.425,60.067,-0.324,-0.09,174.177,0.001502705,s
108747,92.929,24.223,69.722,2.047,-999,-999,-999,3.221,2.047,63.912,1.075,-1.411,-999,30.807,-2.367,-1.037,33.104,-1.518,2.07,4.5,-1.32,47.927,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108748,146.177,23.351,102.959,67.064,5.344,522.427,-6.224,2.378,17.666,170.366,1.149,0.023,0.738,45.364,0.649,0.258,52.137,-0.517,2.33,38.803,2.856,295.837,2,41.25,3.628,-0.732,31.614,-1.716,-2.168,72.864,0.001502705,s
108749,109.264,6.361,69.596,31.276,-999,-999,-999,3.201,20.445,110.984,1.029,1.406,-999,31.544,-1.006,2.088,32.446,-0.173,-1.104,30,-1.309,217.141,1,46.994,3.284,2.132,-999,-999,-999,46.994,0.001502705,s
108750,92.85,69.633,77.325,1.477,-999,-999,-999,2.633,1.477,72.457,1.63,-1.372,-999,27.553,-0.553,0.619,44.903,-1.667,-1.767,29.866,2.005,77.081,0,-999,-999,-999,-999,-999,-999,0,5.12473262,b
108751,166.51,48.437,105.118,48.59,-999,-999,-999,3.106,48.59,109.911,0.452,-1.414,-999,75.716,-1.341,-0.805,34.194,-1.858,2.257,44.546,-2.687,257.396,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108752,-999,49.29,106.013,56.744,-999,-999,-999,2.121,21.853,154.889,0.447,-0.605,-999,80.385,0.503,1.738,35.931,1.65,-2.761,68.082,-1.718,180.088,1,38.574,0.555,0.286,-999,-999,-999,38.574,1.881763421,b
108753,114.883,31.359,86.53,9.551,-999,-999,-999,3.261,9.551,68.177,1.483,-1.41,-999,27.452,0.777,2.77,40.724,-0.736,-0.624,7.42,1.625,160.892,0,-999,-999,-999,-999,-999,-999,0,5.399926446,b
108754,111.892,33.778,80.269,23.578,-999,-999,-999,3.118,23.578,75.394,0.824,-1.413,-999,41.325,-1.595,0.977,34.07,-0.845,-2.049,30.609,3.133,131.021,0,-999,-999,-999,-999,-999,-999,0,1.942169992,b
108755,110.643,10.165,59.31,248.104,-999,-999,-999,1.035,4.617,365.605,1.984,1.271,-999,39.4,-0.352,0.659,78.188,-1.309,1.054,132.573,0.954,421.282,1,248.017,-1.888,-2.184,-999,-999,-999,248.017,1.681611443,b
108756,104.812,7.937,79.845,74.457,-999,-999,-999,2.881,74.457,79.645,0.934,1.28,-999,41.179,-0.106,-2.176,38.466,0.21,0.688,73.018,0.538,134.935,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
108757,93.43,75.589,67.275,1.903,-999,-999,-999,2.653,1.903,67.195,2.076,-1.325,-999,21.843,0.637,-2.469,45.352,-0.325,1.342,32.891,-1.385,97.608,0,-999,-999,-999,-999,-999,-999,0,5.200187904,b
108758,150.876,48.295,94.256,0.867,-999,-999,-999,3.705,0.867,58.737,1.71,-1.345,-999,21.674,-1.815,-1.332,37.063,0.379,1.653,15.832,-1.647,43.79,0,-999,-999,-999,-999,-999,-999,0,6.202390433,b
108759,76.784,17.178,56.877,44.563,-999,-999,-999,2.137,0.868,108.919,1.794,1.414,-999,22.959,-1.073,-2.268,41.188,-0.328,2.012,7.341,3.046,122.967,1,44.772,3.979,-0.455,-999,-999,-999,44.772,4.919834817,b
108760,127.009,10.561,80.924,48.429,4.76,912.218,-5.635,2.484,2.69,258.803,0.496,1.324,0.303,58.228,1.795,0.908,28.857,2.434,-2.975,21.152,2.877,278.907,2,104.648,2.211,-0.717,67.07,-2.548,2.835,171.717,0.001502705,s
108761,84.037,16.543,49.433,173.896,0.655,58.277,0.678,1.079,37.475,272.63,2.321,1.414,0.163,29.153,-2.303,-1.313,67.678,-1.327,-1.774,79.383,-1.548,220.27,3,73.685,-1.214,1.326,65.865,-0.559,1.669,175.799,0.07389913,b
108762,-999,55.456,20.16,195.697,0.367,87.717,1.722,0.486,53.445,333.292,1.266,0.108,0.998,36.483,-1.786,-1.187,46.183,-1.316,-1.062,124.962,-1.809,400.54,3,174.859,-1.141,1.169,45.613,-1.509,2.071,250.626,0.960305248,b
108763,371.892,52.283,203.167,115.141,-999,-999,-999,2.924,12.707,280.014,1.017,1.386,-999,82.665,-1.029,0.443,84.096,0.357,3.017,73.19,2.338,351.39,1,113.254,1.273,-0.917,-999,-999,-999,113.254,0.744056247,b
108764,-999,93.17,24.003,19.628,-999,-999,-999,0.777,19.628,61.558,1.519,-0.339,-999,24.437,1.467,-2.124,37.121,2.229,-2.28,60.68,1.246,80.647,0,-999,-999,-999,-999,-999,-999,0,4.795421645,b
108765,96.676,71.312,79.732,8.602,-999,-999,-999,2.514,8.602,71.01,1.699,-1.365,-999,26.312,-1.216,3.08,44.698,0.225,1.021,31.237,-1.514,139.861,0,-999,-999,-999,-999,-999,-999,0,5.461026894,b
108766,166.579,28.965,93.348,92.024,1.642,160.327,2.115,3.127,55.879,239.925,1.351,-1.366,0,35.13,0.008,0.395,47.457,-1.065,-2.542,82.747,-3.009,379.853,3,76.65,0.849,0.195,49.967,2.491,2.389,157.338,0.300975113,b
108767,96.974,38.528,78.229,0.819,-999,-999,-999,3.178,0.819,56.654,1.197,-1.408,-999,25.791,-0.384,-1.797,30.863,1.364,0.857,15.267,3.041,38.809,0,-999,-999,-999,-999,-999,-999,0,5.412675909,b
108768,122.023,4.357,60.497,93.489,5.392,786.563,-7.051,2.173,3.384,176.515,0.988,1.095,0.887,34.074,1.101,3.115,33.673,1.398,0.962,72.098,1.051,206.747,2,65.665,-2.23,-2.204,43.102,3.162,-1.209,108.768,0.001502705,s
108769,121.557,30.939,87.626,19.887,-999,-999,-999,3.116,22.363,129.555,1.434,1.414,-999,35.872,0.463,-3.008,51.448,0.063,0.185,9.807,1.704,209.337,1,42.234,2.171,-2.361,-999,-999,-999,42.234,0.001502705,s
108770,28.927,49.933,21.858,44.062,-999,-999,-999,0.778,22.364,105.135,1.511,-0.413,-999,23.292,-0.073,2.506,35.204,0.165,1.765,19.027,-1.91,142.544,1,46.639,-2.015,-0.267,-999,-999,-999,46.639,4.548553569,b
108771,50.124,59.616,39.599,45.861,-999,-999,-999,1.103,21.183,137.281,1.122,-1.026,-999,35.051,1.651,1.656,39.315,2.097,2.665,22.603,-0.499,186.605,1,62.915,1.303,-0.931,-999,-999,-999,62.915,0.937435662,b
108772,107.488,13.61,53.149,150.234,1.088,83.28,0.122,1.36,3.164,231.928,0.615,1.323,0.827,49.502,-1.877,1.733,30.462,-0.883,0.806,79.983,1.082,265.956,2,111.686,-0.102,-1.82,40.278,-1.19,-2.256,151.964,0.002653311,s
108773,-999,71.64,41.542,1.182,-999,-999,-999,1.585,1.182,57.938,1.35,-1.404,-999,24.655,-1.114,-1.69,33.283,-1.552,-0.167,42.863,2.329,67.345,0,-999,-999,-999,-999,-999,-999,0,4.522857589,b
108774,-999,81.634,55.157,83.251,-999,-999,-999,1.666,22.657,131.66,0.998,-0.815,-999,35.504,-1.563,-1.797,35.424,-0.821,2.995,103.861,1.518,222.423,1,60.733,1.973,-1.138,-999,-999,-999,60.733,2.005019351,b
108775,123.065,58.046,81.612,85.88,4.134,483.238,-3.138,2.447,5.612,222.856,2.504,1.414,0.992,27.39,-1.156,-0.377,68.595,-1.255,2.067,42.172,0.928,306.703,2,81.26,1.002,-2.263,45.61,-3.132,-0.552,126.87,0.001502705,s
108776,135.675,4.072,84.151,147.381,4.412,658.935,-2.415,1.655,2.966,265.467,1.358,1.057,0.496,48.315,-0.119,-0.132,65.617,0.282,-1.738,73.875,-1.68,271.094,2,95.186,0.64,1.537,56.349,-3.772,2.121,151.535,0.001502705,s
108777,109.866,79.035,77.468,48.28,-999,-999,-999,2.822,1.162,127.541,2.902,1.375,-999,20.583,-1.875,-1.589,59.724,-0.855,1.042,35.499,-1.022,84.211,1,47.233,1.068,-3.137,-999,-999,-999,47.233,2.47899777,b
108778,134.025,0.725,64.179,108.692,-999,-999,-999,2.687,2.649,177.886,1.347,0.972,-999,28.37,0.484,1.96,38.222,0.483,-1.636,95.379,-1.624,214.909,1,111.293,2.271,1.406,-999,-999,-999,111.293,0.001502705,s
108779,98.618,7.786,50.628,69.234,-999,-999,-999,2.61,39.209,130.141,1.218,0.487,-999,22.806,0.329,-1.483,27.786,0.948,2.265,61.261,2.076,259.55,1,79.548,2.564,-0.339,-999,-999,-999,79.548,0.001502705,s
108780,101.641,3.276,51.145,122.809,-999,-999,-999,2.116,2.044,185.473,2,1.058,-999,20.284,0.855,0.652,40.573,1.327,-1.411,89.817,-1.356,241.046,1,124.616,1.827,1.925,-999,-999,-999,124.616,2.189576323,b
108781,127.178,65.098,100.622,21.322,-999,-999,-999,2.537,17.607,129.209,1.138,-1.352,-999,43.131,-0.022,0.174,49.065,-1.188,-2.079,23.325,1.615,158.69,1,37.013,-3.49,2.254,-999,-999,-999,37.013,0.018636117,s
108782,226.417,62.985,177.286,88.432,2.997,298.493,1.771,3.148,26.246,239.141,2.166,0,0.001,26.094,-1.317,-0.187,56.525,1.83,-0.093,33.428,-1.713,249.397,2,122.509,-0.505,2.751,34.013,-3.503,0.667,156.522,1.529650845,b
108783,72.944,32.883,49.394,31.193,-999,-999,-999,2.488,0.76,82.314,1.067,1.359,-999,24.548,1.415,-1.502,26.19,1.931,0.932,15.858,-0.945,92.258,1,31.577,-0.42,2.612,-999,-999,-999,31.577,1.681611443,b
108784,155.877,19.065,106.402,1.76,-999,-999,-999,3.159,1.76,91.175,0.597,-1.383,-999,57.102,-0.871,-2.77,34.073,0.411,0.117,25.162,0.78,146.463,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
